,age,mean,std,mode,2.50%,25%,50%,75%,97.50%
0,0.055,6.525772656,0.428305623,6.43813325,5.721766806,6.235203178,6.511167916,6.806803745,7.387471961
1,0.105,6.667764208,0.299003239,6.668157451,6.086361524,6.463688865,6.663776288,6.863819751,7.265778187
2,0.155,6.274878919,0.487492388,6.258872721,5.356967546,5.94410515,6.259242928,6.586708566,7.276519583
3,0.205,7.634822942,0.600682446,7.529668878,6.545831307,7.218995168,7.605577791,8.018740731,8.890465498
4,0.255,7.064329096,0.615506205,6.979694068,5.930271903,6.636001098,7.033447579,7.455792344,8.337760944
5,0.305,6.934764836,0.539994443,6.867753212,5.9268578,6.561906136,6.911293897,7.285040704,8.065947734
6,0.355,7.314647161,0.57179321,7.18776118,6.249502598,6.92467273,7.288045231,7.679377781,8.486578366
7,0.405,6.857633721,0.534403961,6.760056588,5.873345389,6.490932224,6.831016241,7.196526291,7.968588935
8,0.455,6.611168471,0.557602095,6.566012363,5.606971038,6.231438277,6.584836615,6.951415328,7.809429037
9,0.505,6.942119733,0.586430334,6.834572591,5.84306777,6.546468108,6.915609739,7.311955944,8.165887478
10,0.555,6.867950602,0.659713551,6.789462684,5.658782582,6.431696031,6.83792458,7.283700636,8.23872856
11,0.605,6.914063885,0.898165102,6.899529942,5.294906295,6.317743978,6.871527038,7.448472312,8.86331557
12,0.655,7.413254455,0.991239108,7.291706851,5.568846024,6.741229076,7.364776711,8.025151771,9.481724907
13,0.705,7.708321055,0.824622031,7.70283808,6.134454495,7.153675334,7.69076341,8.24060273,9.403505989
14,0.755,5.566981926,0.483688645,5.521972317,4.653859823,5.241585195,5.553313038,5.881546384,6.565067588
15,0.805,5.064681604,0.473926547,5.016868603,4.174843176,4.741597184,5.051250708,5.364485703,6.041797814
16,0.855,5.79363724,0.624136194,5.683447521,4.673511454,5.361828381,5.75252372,6.181951045,7.130214505
17,0.905,6.617752866,0.793473304,6.507018884,5.172619699,6.084001271,6.579727037,7.114445449,8.298262676
18,0.955,7.261813494,0.979074659,7.072879475,5.477323663,6.58813656,7.218271912,7.880254678,9.312135048
19,1.005,6.285634463,0.995098505,6.127230661,4.541724976,5.592075111,6.208770176,6.900632496,8.423872725
20,1.055,5.803297137,1.171166155,5.557168305,3.727603363,5.041456094,5.708448614,6.45786589,8.384949534
21,1.105,5.298801912,1.065811279,5.127439224,3.410191189,4.602259513,5.217241059,5.892602985,7.734128517
22,1.155,4.939393866,0.834550285,4.732114479,3.503237289,4.367054503,4.87495197,5.442100095,6.751651741
23,1.205,4.673188575,0.76818729,4.582672442,3.332209497,4.149811497,4.61957902,5.129757595,6.341437914
24,1.255,4.76235286,0.932058235,4.586262277,3.154633874,4.134100315,4.683907236,5.295623259,6.830551242
25,1.305,5.40039492,1.00983638,5.39341752,3.552647502,4.701211384,5.357414348,6.04022126,7.509130724
26,1.355,6.555896113,1.203908993,6.430543295,4.214167291,5.732349394,6.541983539,7.373703516,8.935723173
27,1.405,5.660289474,1.123350623,5.553137856,3.57222912,4.892790073,5.61557998,6.371798327,7.997681267
28,1.455,4.755125617,1.016014536,4.579437827,3.000507462,4.053888544,4.672755445,5.36009754,7.041234353
29,1.505,4.337257621,1.004283216,3.911669852,2.688549307,3.638513347,4.221941124,4.905351738,6.683679271
30,1.555,4.631728655,1.106422874,4.35674175,2.83988792,3.867709635,4.506274728,5.24103748,7.211511705
31,1.605,5.095030116,1.275726316,4.808775067,3.004824325,4.194126701,4.957932128,5.816598467,8.010330184
32,1.655,5.155193405,1.396930949,4.633204995,2.880556164,4.18206064,4.998383332,5.950714766,8.305453341
33,1.705,5.282784987,1.30689692,4.876507274,3.066336825,4.37585853,5.138729773,6.074331119,8.181016237
34,1.755,5.375919638,1.310912457,5.141296993,3.211230968,4.460074176,5.241380299,6.137609946,8.344031982
35,1.805,5.42037314,1.251248385,5.029397326,3.291978981,4.55577637,5.310416149,6.164686972,8.181304055
36,1.855,5.481719263,1.26475252,5.245790023,3.283715522,4.601804317,5.384747668,6.237312912,8.196707722
37,1.905,5.395471037,1.241658579,5.150428384,3.196589145,4.546225651,5.312099114,6.160439073,8.075455799
38,1.955,5.256139431,1.159035659,5.146373632,3.200619342,4.455761598,5.182989536,5.963539684,7.774930482
39,2.005,5.095251233,1.077730893,4.92982992,3.181586665,4.347446197,5.038835088,5.760935358,7.364960692
40,2.055,4.98655417,1.024557349,4.71894051,3.137870288,4.291527425,4.94524494,5.618050874,7.175161177
41,2.105,4.777151385,0.888530744,4.547788457,3.199335491,4.157913065,4.720804394,5.342843605,6.675231442
42,2.155,4.650923257,0.821974442,4.629468282,3.192879745,4.082031278,4.60788957,5.170001753,6.401850698
43,2.205,5.249663337,1.216858777,5.027974006,3.071584529,4.423332791,5.16387519,6.004420261,7.816604574
44,2.255,5.497337728,1.255636484,5.351606242,3.235398279,4.626401004,5.429155159,6.268505167,8.190948887
45,2.305,5.808273022,1.250452104,5.650768158,3.555265593,4.946333523,5.742015066,6.587866719,8.459837128
46,2.355,6.004821781,1.272046685,5.913736017,3.671096039,5.144460682,5.942359674,6.784978165,8.744786224
47,2.405,6.074673946,1.265949684,5.708116272,3.805215416,5.219947319,5.988089928,6.855181338,8.765854453
48,2.455,6.081244659,1.225540034,5.878504931,3.865059486,5.245044489,6.024588103,6.848415088,8.674052179
49,2.505,6.19458669,1.234524333,5.989386725,4.012988207,5.355122631,6.104824272,6.94851591,8.872248745
50,2.555,6.235645259,1.25433057,6.015772563,4.008593574,5.369119704,6.147017026,6.992280693,8.92390976
51,2.605,5.965172545,1.261918753,5.680667413,3.754688444,5.110095762,5.870342484,6.721867018,8.693081999
52,2.655,5.896473316,1.241721312,5.762020442,3.647373163,5.046503848,5.831653511,6.665175748,8.575772649
53,2.705,6.321957549,1.314193644,6.056104041,3.969747875,5.439883876,6.242623489,7.132768863,9.132771142
54,2.755,6.271047598,1.30573387,6.05250096,3.88001294,5.401178535,6.204229496,7.067827665,9.053549521
55,2.805,6.318705806,1.33061857,6.024839452,3.895623336,5.419758049,6.238442407,7.116136803,9.193567358
56,2.855,6.332349025,1.359477652,6.0282495,3.911712711,5.414589026,6.239844306,7.151778598,9.239915279
57,2.905,6.060462154,1.437393368,5.907785034,3.503335669,5.0923477,5.977356866,6.909100276,9.153554658
58,2.955,5.781506836,1.48683647,5.703782201,3.088465716,4.746359812,5.69793438,6.688244676,9.038200477
59,3.005,5.923953542,1.524834306,5.629824822,3.22531484,4.886121887,5.816250431,6.82255304,9.267816883
60,3.055,6.198793471,1.392755048,5.890725674,3.7623651,5.244777894,6.078232253,7.022445643,9.235735625
61,3.105,6.261869273,1.40850251,5.81353175,3.843554746,5.308981161,6.12275276,7.069930512,9.361193175
62,3.155,6.418787319,1.472989631,6.141011207,3.841070184,5.424766666,6.305353925,7.262692386,9.634734349
63,3.205,6.323949966,1.494195785,6.232886679,3.68670515,5.299479342,6.232886679,7.200389773,9.558893306
64,3.255,6.170955125,1.46612335,5.860255141,3.581070252,5.148253765,6.064568231,7.084338175,9.334780366
65,3.305,6.184006108,1.442706495,5.956167081,3.641190197,5.194278801,6.079695575,7.043952151,9.379325467
66,3.355,6.237043435,1.404695752,5.801612098,3.805923292,5.280057382,6.114941386,7.086533528,9.264777218
67,3.405,6.093548712,1.386565248,5.5254695,3.779675079,5.141188903,5.952312935,6.909646515,9.217921073
68,3.455,5.812241003,1.305940569,5.322376299,3.650655896,4.893213696,5.671482558,6.576994631,8.799762214
69,3.505,5.5971031,1.149667474,5.26715483,3.720370321,4.782778665,5.470552074,6.256574082,8.177377208
70,3.555,5.425448325,0.95695966,5.164502886,3.802373894,4.770447414,5.331658469,5.983298458,7.583139244
71,3.605,5.350117144,0.887165434,5.146052063,3.844815999,4.73001667,5.270434255,5.866153434,7.300931043
72,3.655,5.493683678,1.035909787,5.209927121,3.779528115,4.77704159,5.38600303,6.087388367,7.872267439
73,3.705,5.765539745,1.246259489,5.428429621,3.746018264,4.902859526,5.622032889,6.451583593,8.603416919
74,3.755,6.062782003,1.34548126,5.741897364,3.920424079,5.130574294,5.904694088,6.804935533,9.192836428
75,3.805,6.296035262,1.448276516,5.838799997,3.98625909,5.295597872,6.124056639,7.08706942,9.568081723
76,3.855,6.443135138,1.518079036,5.893800924,4.04192494,5.387084809,6.267205138,7.262784982,9.886038105
77,3.905,6.55968555,1.574521996,5.959086196,4.033704457,5.481502274,6.362498128,7.434878669,10.14816457
78,3.955,6.675821889,1.593901074,6.084201231,4.134101797,5.581503061,6.465071417,7.543299548,10.42266511
79,4.005,6.806959313,1.618109789,6.377885813,4.224004171,5.691612945,6.613583077,7.692139442,10.58737336
80,4.055,6.924061706,1.635144886,6.469501083,4.285029201,5.773739229,6.716586508,7.862215448,10.68689963
81,4.105,7.027838669,1.649955583,6.511019186,4.374616846,5.883411098,6.821570427,7.942568324,10.88697302
82,4.155,7.122465628,1.684043858,6.587848652,4.436464153,5.968479431,6.88540874,8.00406855,11.14213414
83,4.205,7.197667625,1.690757182,6.534712545,4.529020635,6.048455554,6.974241253,8.067760903,11.24587567
84,4.255,7.241099995,1.670261809,6.606510155,4.584171518,6.100937662,7.012369163,8.115564387,11.2231648
85,4.305,7.253547943,1.65414186,6.604137266,4.652806933,6.117344481,7.023808674,8.147841574,11.20516218
86,4.355,7.251272171,1.637563507,6.580026147,4.711236598,6.142168722,7.011137683,8.099526086,11.14705257
87,4.405,7.225291074,1.605777347,6.616764892,4.766270028,6.126579274,6.956484708,8.062966286,11.0681924
88,4.455,7.155788092,1.564985784,6.477668646,4.73870284,6.109723111,6.878859802,7.951563141,10.89504851
89,4.505,7.060579404,1.524992041,6.339632555,4.719285792,6.023649713,6.787420081,7.824403125,10.7290771
90,4.555,6.973837301,1.524416765,6.278750111,4.658311185,5.942596903,6.699999755,7.718036802,10.73514815
91,4.605,6.948771522,1.532694486,6.303542698,4.587983756,5.926753599,6.678375947,7.714086076,10.74773603
92,4.655,6.967144116,1.563645156,6.269089473,4.574137257,5.914947358,6.705298143,7.771401633,10.72199436
93,4.705,6.985337428,1.614422557,6.264469874,4.548957282,5.901386394,6.704862989,7.818895993,10.93613839
94,4.755,6.995644122,1.658315359,6.321952475,4.47950307,5.876080431,6.695975085,7.836563711,10.99376876
95,4.805,6.992686936,1.699412288,6.317318694,4.446112573,5.854358142,6.696403876,7.849021675,11.07353681
96,4.855,6.97896875,1.726123458,6.329693796,4.364094164,5.839677045,6.687743584,7.818875927,11.1434549
97,4.905,6.94435987,1.718052733,6.285571044,4.327114381,5.817380706,6.66284196,7.755914502,11.23444143
98,4.955,6.888573313,1.689978727,6.339627928,4.322531113,5.778312204,6.626863466,7.681401051,11.0449734
99,5.005,6.811423318,1.654299813,6.142088966,4.305164399,5.722079018,6.553683177,7.582273983,10.84647666
100,5.055,6.700694569,1.596408582,6.069260122,4.279580541,5.643073831,6.451816317,7.443282104,10.62640736
101,5.105,6.568599815,1.533321265,5.929091198,4.259641998,5.54203407,6.32080307,7.294555883,10.29156395
102,5.155,6.420268204,1.483183983,5.872713492,4.207230287,5.432631171,6.170325001,7.119385115,10.12201953
103,5.205,6.255687187,1.443752511,5.72559386,4.119519696,5.289441318,6.013170445,6.938460221,9.850230914
104,5.255,6.067979762,1.404891726,5.477900735,3.965282755,5.130570605,5.833697402,6.731298108,9.581537532
105,5.305,5.863463348,1.375176017,5.277162124,3.79956323,4.947142391,5.645387214,6.517733529,9.302173311
106,5.355,5.653146907,1.357731169,5.089586645,3.635303726,4.751456429,5.432102533,6.29661354,9.022283871
107,5.405,5.436573678,1.346185121,4.90405473,3.417904715,4.548345995,5.217256997,6.068435657,8.74024335
108,5.455,5.203605804,1.328137779,4.735865091,3.216510808,4.335873775,4.992809415,5.816600703,8.469257235
109,5.505,4.954069768,1.297237255,4.481017152,2.965608625,4.104821325,4.756569838,5.556490813,8.114031889
110,5.555,4.693443926,1.252212832,4.281980954,2.759650632,3.880825246,4.519489212,5.28842274,7.711257845
111,5.605,4.426803129,1.192738097,4.102817707,2.557733821,3.642066061,4.26235539,5.012774789,7.302180209
112,5.655,4.170153143,1.129357067,3.884090607,2.399051579,3.41749003,4.020665722,4.741764129,6.851209564
113,5.705,3.933737583,1.068724975,3.695793692,2.284265683,3.215247327,3.806657156,4.481746167,6.415676113
114,5.755,3.728723028,0.998695016,3.467926497,2.181000949,3.048487798,3.610052546,4.259172546,6.048662469
115,5.805,3.558045098,0.937329217,3.314164829,2.077547242,2.910744661,3.444504317,4.059520484,5.697573346
116,5.855,3.427105198,0.892666686,3.241185632,2.002135805,2.814578486,3.323789802,3.905863021,5.449557971
117,5.905,3.332502456,0.846764572,3.141596159,1.980578527,2.745533908,3.237791255,3.795471966,5.239892647
118,5.955,3.268961393,0.819366447,3.092088744,1.966247215,2.696259656,3.179271508,3.716071546,5.130444552
119,6.005,3.232575857,0.810598811,2.858201945,1.941893812,2.663907859,3.140074533,3.698547182,5.064022474
120,6.055,3.218090849,0.82088454,2.965046492,1.917758137,2.643195275,3.123478517,3.672582683,5.095522775
121,6.105,3.215796978,0.825496926,2.877125809,1.877709996,2.629116989,3.133851103,3.674232958,5.101616013
122,6.155,3.246319894,0.852834532,3.032959073,1.877036533,2.650486463,3.157921495,3.723022255,5.230930169
123,6.205,3.324289061,0.905836922,3.180541481,1.83626205,2.700006262,3.238301121,3.846701989,5.366747385
124,6.255,3.46431866,0.965298702,3.247210496,1.830144938,2.784044632,3.382664475,4.030082942,5.588824041
125,6.305,3.651890819,1.040791475,3.447464792,1.893129327,2.927422052,3.571290881,4.276626446,5.949214861
126,6.355,3.874876853,1.126560703,3.597324617,1.943918512,3.088984088,3.777174606,4.565828012,6.339112381
127,6.405,4.11189031,1.221430982,3.8857168,1.964641673,3.265841406,4.029777232,4.853257818,6.734012838
128,6.455,4.332071778,1.308061154,4.188926205,2.010661954,3.423028941,4.250963497,5.136842524,7.201907932
129,6.505,4.490628817,1.389812918,4.344964608,2.018967035,3.53805644,4.405225962,5.320993648,7.508185672
130,6.555,4.566952526,1.445690389,4.412025653,2.021624806,3.563781252,4.467582218,5.451725284,7.686303763
131,6.605,4.573573077,1.510997976,4.314668673,1.944391379,3.543350153,4.457308208,5.490838467,7.858079782
132,6.655,4.534948288,1.545502806,4.193625578,1.876966849,3.473056556,4.408097877,5.445060749,7.90197884
133,6.705,4.511988706,1.575080626,4.08431526,1.818717037,3.399055311,4.386946794,5.445527887,7.969284915
134,6.755,4.538884465,1.596035401,4.33742673,1.85107803,3.392614969,4.417872539,5.487090035,8.030181423
135,6.805,4.664198529,1.610149362,4.49552994,1.96562156,3.524441022,4.530697375,5.632131503,8.180325558
136,6.855,4.834276588,1.674501341,4.530554058,2.054944622,3.668471027,4.680382539,5.800412587,8.595799963
137,6.905,4.986159587,1.730335254,4.564609277,2.165469414,3.773573078,4.801137995,5.963560501,8.911837176
138,6.955,5.065343715,1.651721799,4.535023744,2.329811785,3.898812052,4.873557821,6.054567071,8.786417784
139,7.005,5.110216223,1.592298477,4.587758623,2.461873291,3.991515481,4.931559262,6.077006043,8.669571574
140,7.055,5.171205258,1.558305352,4.766757985,2.54487746,4.077376792,5.014291058,6.094701948,8.659067722
141,7.105,5.250225378,1.514299867,4.751022679,2.665266886,4.201058527,5.107113074,6.122433323,8.661997672
142,7.155,5.332271875,1.501913611,4.95723869,2.745636147,4.303225373,5.204304894,6.209217046,8.689367714
143,7.205,5.434461388,1.526782211,5.190038603,2.805392515,4.375871303,5.321495357,6.340859397,8.789028666
144,7.255,5.572437729,1.552470808,5.535538211,2.869199821,4.47465826,5.481735953,6.540588337,8.89825734
145,7.305,5.755438465,1.627645332,5.667537067,2.91081374,4.584531905,5.665719325,6.806157811,9.170724198
146,7.355,5.969062426,1.729724865,6.091131444,2.905728381,4.714331591,5.907183996,7.12335148,9.475368438
147,7.405,6.210700159,1.829593713,6.628893152,2.992668094,4.822302436,6.189815037,7.452071175,9.88137654
148,7.455,6.445460349,1.916360401,6.89863442,3.113321726,4.968932953,6.468620106,7.770263961,10.32769596
149,7.505,6.611333434,1.969872205,7.17448536,3.160696109,5.076302846,6.67236742,7.973100153,10.52345341
150,7.555,6.674751638,1.972915187,7.386916414,3.156067922,5.117363316,6.758663682,8.054067101,10.55593463
151,7.605,6.636021274,1.94107111,7.249529604,3.163381945,5.129869586,6.660588818,8.002964276,10.37564672
152,7.655,6.502186248,1.870820194,6.670756144,3.239695974,5.054527632,6.463227804,7.811011645,10.21082566
153,7.705,6.312282439,1.766750925,6.281710755,3.263289675,4.980657145,6.240385495,7.526797109,9.910507772
154,7.755,6.094003499,1.640382123,5.836259768,3.228903644,4.893304627,6.001347987,7.179298291,9.494764797
155,7.805,5.855327859,1.494922344,5.561443753,3.202111307,4.790477572,5.760964726,6.826174267,9.012274382
156,7.855,5.599935776,1.359543461,5.315483264,3.159473009,4.64441437,5.522346547,6.47043362,8.457364399
157,7.905,5.350213439,1.248153066,5.072934822,3.085663384,4.482267997,5.284930873,6.136756216,8.022501161
158,7.955,5.130483635,1.177575945,4.979584802,3.012005651,4.3168986,5.06053663,5.874212245,7.643300208
159,8.005,4.950021606,1.146579586,4.773100958,2.904079565,4.155225462,4.876990564,5.660213532,7.42422979
160,8.055,4.777355177,1.128416386,4.604647011,2.756842845,3.995186686,4.708556098,5.481639348,7.199213618
161,8.105,4.61214261,1.109715552,4.465244067,2.6436536,3.829816078,4.54511391,5.31677563,6.985318272
162,8.155,4.480240508,1.119990642,4.397109999,2.50535817,3.685258114,4.423003887,5.19715803,6.849445785
163,8.205,4.441192786,1.122863139,4.0985169,2.42895441,3.655727093,4.385986871,5.162776401,6.814546418
164,8.255,4.573845043,1.098211975,4.316326308,2.588027272,3.808529777,4.531415556,5.269735857,6.886827208
165,8.305,4.777178654,1.095485908,4.694719299,2.826867649,4.01628957,4.723724389,5.469174002,7.114067744
166,8.355,4.986383108,1.111401157,4.713869684,3.009238445,4.226122927,4.903936989,5.652074986,7.401717198
167,8.405,5.154651447,1.101626484,4.968204374,3.213527028,4.409686525,5.067183869,5.811803197,7.605092482
168,8.455,5.278393604,1.061872004,5.155292201,3.387249262,4.554534531,5.203706731,5.901356911,7.562028077
169,8.505,5.397582216,1.038881651,5.378038174,3.547935582,4.699245165,5.335640557,6.017466249,7.602503029
170,8.555,5.507007324,1.040379302,5.152584951,3.646718557,4.805554971,5.442716912,6.142036532,7.735838979
171,8.605,5.591102463,1.038230969,5.44483127,3.679195902,4.892871326,5.534787191,6.238345158,7.847415815
172,8.655,5.643007192,1.025571918,5.494504753,3.722665558,4.959139267,5.599401978,6.278700394,7.821297573
173,8.705,5.663946275,1.010161916,5.568927913,3.770630815,4.984273143,5.630344569,6.292120321,7.801263329
174,8.755,5.668636216,1.004830231,5.648584237,3.79116555,4.986609034,5.636164759,6.313244432,7.748459378
175,8.805,5.668977194,1.000923746,5.583612366,3.771761368,4.988882003,5.637066425,6.305233945,7.723265191
176,8.855,5.661914751,1.025057357,5.564197105,3.742259193,4.969564398,5.620357093,6.307345465,7.789236924
177,8.905,5.630669702,1.060083685,5.530886859,3.673490927,4.913928044,5.58086806,6.29289292,7.876530063
178,8.955,5.566694993,1.086194647,5.393538519,3.577109171,4.839926562,5.508429245,6.239283718,7.900305201
179,9.005,5.469551027,1.088301389,5.318399894,3.485656939,4.74126792,5.411959128,6.135797274,7.777859407
180,9.055,5.350182593,1.095659863,5.279849549,3.337044806,4.622989537,5.299635919,6.034803621,7.70493682
181,9.105,5.221330464,1.098465875,5.062973601,3.199881485,4.474066313,5.173710674,5.90467026,7.556753267
182,9.155,5.09918753,1.0922031,4.991978479,3.094885709,4.360592137,5.055098948,5.795513342,7.398884327
183,9.205,4.994990084,1.093360725,4.719421304,2.985245033,4.241032614,4.94726848,5.695927658,7.280541676
184,9.255,4.9188113,1.102289515,4.77292438,2.869926495,4.158420151,4.871983771,5.624387259,7.199967861
185,9.305,4.870473779,1.12120526,4.815937573,2.812927364,4.107014718,4.830372212,5.581383755,7.228459801
186,9.355,4.850226539,1.148716127,4.824661829,2.735650183,4.069754274,4.806565354,5.568636539,7.298833376
187,9.405,4.875272319,1.179179977,4.892482796,2.712513192,4.068005918,4.832613564,5.622160689,7.365994393
188,9.455,4.958381442,1.216329767,4.745799701,2.751999104,4.124533969,4.885210009,5.724705208,7.538917299
189,9.505,5.10366772,1.266524128,4.849385733,2.8494607,4.22065017,5.008780572,5.905633101,7.772384258
190,9.555,5.263480597,1.309753246,5.054001099,2.905692462,4.35200951,5.172122166,6.111588754,7.99640602
191,9.605,5.408848627,1.336744796,5.155743258,2.997489687,4.4848909,5.324783919,6.260043014,8.234844933
192,9.655,5.492973397,1.342444043,5.279678732,3.102148024,4.55781716,5.414303143,6.323061151,8.364633031
193,9.705,5.370263265,1.293219399,5.025461656,3.00525985,4.492700559,5.292450866,6.171153611,8.108359632
194,9.755,4.956837672,1.192445766,4.794653612,2.802161083,4.122239998,4.882359086,5.695655976,7.445513452
195,9.805,4.612116711,1.160246507,4.277470482,2.58730418,3.799001992,4.532284461,5.338810007,7.094536667
196,9.855,4.578622568,1.198409129,4.403613771,2.512796921,3.741744382,4.492031792,5.300375102,7.148849824
197,9.905,4.638056151,1.167848391,4.405615798,2.615509066,3.833092986,4.54970634,5.326925484,7.186552158
198,9.955,4.657068977,1.106367966,4.301094297,2.739585493,3.901625147,4.565152539,5.313059351,7.12450715
199,10.005,4.679221661,1.078932214,4.512533351,2.802288471,3.947739851,4.605887487,5.317658692,7.058294121
200,10.055,4.694156805,1.048384857,4.516720444,2.856198737,3.984212172,4.623267193,5.311222109,6.965078285
201,10.105,4.695202178,1.001651464,4.619079715,2.898340702,4.014583972,4.641617533,5.298809736,6.860959128
202,10.155,4.674304068,0.969942559,4.684939756,2.947970607,4.010592197,4.63323943,5.259071553,6.76371562
203,10.205,4.645053119,0.957955685,4.534074401,2.950558871,3.991040687,4.587537348,5.218931639,6.739300011
204,10.255,4.60388068,0.951965867,4.542420564,2.910735959,3.95500404,4.546184891,5.164874895,6.670378111
205,10.305,4.56186842,0.947002604,4.351809474,2.859503167,3.919990178,4.497346461,5.13489025,6.589406418
206,10.355,4.514857754,0.944405183,4.339531903,2.833136679,3.870961502,4.455949227,5.09562752,6.584575357
207,10.405,4.463355378,0.947447546,4.488433239,2.787307953,3.821008517,4.41895703,5.029804312,6.502732702
208,10.455,4.420353335,0.950809594,4.315202374,2.733124892,3.770070617,4.362972613,4.984431335,6.466159358
209,10.505,4.380972283,0.947683352,4.332773505,2.690242081,3.73506985,4.331632999,4.953717025,6.433542683
210,10.555,4.345001808,0.942041304,4.216275252,2.663006278,3.701881875,4.294490626,4.90098558,6.386984347
211,10.605,4.315839116,0.933648294,4.179868639,2.612244679,3.681048504,4.270069104,4.880741015,6.331504086
212,10.655,4.29108682,0.929067488,4.404907296,2.62000861,3.647731417,4.245600393,4.85831792,6.285308978
213,10.705,4.266956502,0.926694536,4.33471495,2.623889932,3.618985679,4.220927806,4.840497638,6.248352741
214,10.755,4.246601897,0.91809856,4.217369638,2.602096924,3.613363822,4.200294039,4.819630954,6.207746644
215,10.805,4.230579463,0.90818978,4.137111795,2.620476177,3.605268811,4.180773478,4.791661589,6.178138877
216,10.855,4.220022544,0.906945152,4.222888839,2.600004748,3.595571168,4.171471261,4.775388596,6.163372542
217,10.905,4.211024315,0.906755858,4.10192987,2.59643929,3.591235355,4.159267988,4.770007247,6.161308218
218,10.955,4.204295954,0.903248755,4.232195556,2.602469014,3.581039585,4.157905581,4.768165085,6.1368248
219,11.005,4.201664645,0.897936535,4.248077024,2.592165902,3.582316748,4.159696531,4.766596968,6.121293813
220,11.055,4.199813573,0.896918928,4.13852814,2.57882613,3.582481311,4.163917984,4.755689273,6.144215724
221,11.105,4.200102307,0.895195817,4.127969864,2.571387849,3.581344763,4.164464204,4.75709189,6.116028576
222,11.155,4.2028737,0.895607084,4.126893663,2.573158178,3.586922532,4.159440997,4.765101416,6.113557686
223,11.205,4.210771256,0.893983265,4.126418102,2.575092252,3.601223634,4.167786297,4.769962478,6.149587404
224,11.255,4.220917222,0.890213837,4.107224254,2.608381871,3.618256464,4.172929344,4.775572522,6.133710456
225,11.305,4.230749676,0.885471679,4.092969225,2.615778806,3.637959138,4.182901111,4.779696814,6.109778803
226,11.355,4.243059445,0.881448573,4.118392724,2.629716054,3.656894994,4.196387207,4.788967801,6.13328822
227,11.405,4.254922772,0.874476623,4.171289973,2.672319624,3.66673104,4.209526452,4.794192399,6.137608995
228,11.455,4.26471265,0.869897434,4.157248272,2.679639091,3.683015723,4.214331382,4.792115405,6.15395728
229,11.505,4.275059187,0.866274457,4.139312422,2.675544798,3.696707821,4.218965729,4.79048581,6.127263236
230,11.555,4.285156639,0.861301013,4.15015257,2.691952623,3.715402083,4.229076931,4.80165699,6.149804603
231,11.605,4.291038843,0.858956727,4.135013677,2.704039987,3.724824449,4.232339275,4.803655692,6.152120338
232,11.655,4.294608866,0.860128674,4.141979566,2.72681509,3.731387459,4.229677276,4.810379188,6.179237601
233,11.705,4.2945242,0.859634519,4.078260142,2.734652417,3.732302377,4.228450827,4.811448579,6.198063931
234,11.755,4.288519279,0.855897308,4.057217606,2.724144432,3.726304507,4.222114205,4.802036682,6.188767167
235,11.805,4.273419402,0.84753327,4.094016858,2.71440543,3.707625213,4.209218728,4.776981488,6.137893844
236,11.855,4.24785285,0.828990689,4.066419999,2.746695823,3.696639307,4.187161648,4.744851598,6.072058948
237,11.905,4.213750452,0.804281377,4.094684421,2.744772141,3.676488453,4.159482224,4.696607445,5.954416915
238,11.955,4.173378908,0.779842408,4.090308714,2.758172792,3.653216707,4.124680247,4.648071758,5.857782748
239,12.005,4.128870189,0.760238592,3.944750819,2.769006883,3.620842613,4.082163829,4.590153412,5.780330062
240,12.055,4.082282016,0.747982764,4.064067476,2.758899385,3.579201729,4.039771163,4.5295928,5.696720342
241,12.105,4.036232753,0.749946397,3.945570576,2.704487585,3.531689912,3.986321589,4.484184364,5.683817834
242,12.155,3.986148672,0.757885718,3.850621908,2.622872411,3.480478568,3.93840552,4.438639229,5.649896544
243,12.205,3.927700211,0.764537852,3.757052293,2.535352944,3.425761476,3.884758052,4.379703445,5.569001105
244,12.255,3.860008608,0.758735603,3.714515013,2.474705371,3.353820151,3.821977813,4.316772723,5.47684325
245,12.305,3.786651809,0.748944851,3.69956163,2.433099839,3.275999177,3.745626128,4.24058819,5.382620455
246,12.355,3.717254001,0.732351975,3.598110903,2.400992596,3.214657268,3.674350165,4.166725467,5.265366507
247,12.405,3.662648828,0.716124357,3.556946768,2.378195985,3.171325641,3.613152967,4.103831199,5.198800484
248,12.455,3.627579667,0.697119066,3.530868313,2.379459563,3.155998741,3.587193596,4.053502019,5.133156644
249,12.505,3.613886487,0.671893235,3.485978061,2.385736703,3.162151933,3.577944108,4.030513442,5.027492546
250,12.555,3.642947745,0.659607078,3.618144413,2.425319377,3.195348853,3.619201624,4.054708214,5.024881686
251,12.605,3.848149859,0.659832371,3.80065675,2.648142102,3.396615713,3.824075037,4.273098168,5.2037031
252,12.655,4.18614487,0.699989407,4.100886125,2.872771845,3.715228201,4.166250503,4.634551146,5.627680648
253,12.705,4.367985931,0.761518865,4.309706512,2.896602371,3.85620779,4.352974859,4.85439802,5.915273981
254,12.755,4.282544591,0.773947181,4.144258447,2.787235798,3.776564626,4.261922804,4.793239416,5.869493884
255,12.805,4.092282783,0.788701282,4.022539689,2.592591298,3.555590527,4.069487112,4.602917028,5.711427572
256,12.855,4.032375047,0.776880692,4.02459286,2.537213292,3.512746155,4.024892461,4.525141203,5.631460794
257,12.905,4.027699251,0.762079383,4.053185365,2.595398905,3.521710066,4.011410131,4.497959254,5.613100833
